stock_code,isin_code,company_name,industry,company_description
2882,JP3130740008,株式会社イートアンドホールディングス,食料品,「大阪王将」ブランドを主力に外食チェーン運営と冷凍食品製造・販売を展開。
2883,JP3500150002,株式会社大冷,食料品,業務用冷食の卸売。「骨なし魚」が主力。給食など医療・福祉施設に強み。
2884,JP3958400008,株式会社ヨシムラ・フード・ホールディングス,食料品,食品・製造販売の持ち株会社。中小食品をM&A。国分グループと資本業務提携。
2892,JP3715600007,日本食品化工株式会社,食料品,三菱商事系でコーンスターチ最大手。「第3の麦酒」や工業用、製紙会社向けなど。
2894,JP3133600001,石井食品株式会社,食料品,ミートボール、ハンバーグ製造。食肉加工中堅。スーパー向け中心。おせち、総菜なども。
2897,JP3675600005,日清食品ホールディングス株式会社,食料品,即席麺のパイオニア。カップ麺でシェア首位。袋麺も強い。国内成熟、海外展開強化。
2899,JP3648200008,株式会社永谷園ホールディングス,食料品,和食即席食品の最大手。お茶漬け主にレトルトも。傘下に洋菓子。M&A積極。
2901,JP3135600009,石垣食品株式会社,食料品,麦茶とビーフジャーキーの両輪。化粧品事業も展開。ネット通販事業買収で拡大。
2902,JP3449600000,太陽化学株式会社,食料品,食品・化粧品素材メーカー。食用乳化剤や安定剤が主力。機能性食品素材強化。
2903,JP3354200002,シノブフーズ株式会社,食料品,米飯加工品製造。大手コンビニ向け弁当・おにぎりが主力。調理パン、惣菜も。
2904,JP3142200009,一正蒲鉾株式会社,食料品,水産練り製品大手。カニ風味かまぼこで首位。冷蔵総菜やキノコなども。
2907,JP3119400004,株式会社あじかん,食料品,業務用の卵焼きや水産練り製品が主力。ごぼうを核にヘルスフードが拡大。
2908,JP3818700001,フジッコ株式会社,食料品,煮豆で首位。昆布、総菜で3本柱。年末おせち売上大。カスピ海ヨーグルトが拡大。
2910,JP3984200000,株式会社ロック・フィールド,食料品,総菜大手。デパ地下などの高級総菜「RF1」が主力、「神戸コロッケ」など多業態。
2911,JP3117000004,旭松食品株式会社,食料品,高野豆腐トップ。関西・中部が主。即席みそ汁やスープに注力。納豆は撤退。
2914,JP3726800000,日本たばこ産業株式会社,食料品,たばこ製造を独占。M&Aで海外たばこ。加熱式も注力。医薬・食品なども。
2915,JP3281850002,ケンコーマヨネーズ株式会社,食料品,業務用マヨネーズ大手。ドレッシング、卵加工品や総菜も。コンビニ、給食など拡大。
2916,JP3426100008,仙波糖化工業株式会社,食料品,食用天然色素最大手。カラメルで国内シェア4割。粉末茶や乾燥製品にも注力。
2917,JP3190700009,株式会社大森屋,食料品,のりを製造販売。加工のりで高シェア。三菱商事、伊藤忠などコンビニ向け過半。
2918,JP3994400004,わらべや日洋ホールディングス株式会社,食料品,中食業界でトップ。米飯類主力に調理パンや和菓子も。セブンイレブン向け中心。
2919,JP3876200001,株式会社マルタイ,食料品,九州地盤の即席麺大手。知名度高い棒状ラーメンに強み。サンヨー食品と提携。
2922,JP3651060000,株式会社なとり,食料品,おつまみ大手。水産加工品主力。サラミやチーズ、スナック菓子など多品種展開。
2923,JP3322110002,サトウ食品株式会社,食料品,包装餅・米の最大手。「サトウの切り餅・ごはん」が主力。商社通じ全国販売。
2924,JP3148950003,イフジ産業株式会社,食料品,液卵製造販売大手。製菓・製パン向け主力。茶碗蒸し用も。全国に安定供給。
2926,JP3354050001,株式会社篠崎屋,食料品,豆腐加工品の企画・販売。首都圏中心に「三代目茂蔵」展開。小売に特化。
2927,JP3124700000,株式会社ＡＦＣ－ＨＤアムスライフサイエンス,食料品,健康食品の受託製造・販売。後発薬、漢方薬。さいか屋百貨店を買収。
2928,JP3281880009,ＲＩＺＡＰグループ株式会社,小売業,美容・健康関連の通販が主体。減量ジム「ライザップ」展開。M&Aから効率経営へ。
2929,JP3802310007,株式会社ファーマフーズ,食料品,機能性食品素材ギャバや葉酸卵サプリを主力に販売。抗体医薬品の開発も。
2930,JP3240100002,株式会社北の達人コーポレーション,化学,健康美容食品や化粧品を企画・通販。「カイテキオリゴ」や目元クリームが主力商品。
2931,JP3944370000,株式会社ユーグレナ,食料品,ミドリムシを活用した健康食品や化粧品を販売。ディーゼルやジェット燃料に注力。
2932,JP3163130002,株式会社ＳＴＩフードホールディングス,食料品,水産原料素材の製造・販売。コンビニおにぎり具材が主。品質・開発に強み。
2933,JP3241500002,株式会社紀文食品,食料品,水産練り製品・惣菜・珍味など加工食品の製造・販売。海外向けも。
2934,JP3386650000,ジェイフロンティア株式会社,食料品,ヘルスケア関連商品販売や医薬品EC事業。オンライン診療・処方薬プラットフォーム提供も。
2935,JP3801810007,株式会社ピックルスホールディングス,食料品,漬物最大手。キムチや浅漬け等「ご飯がススム」シリーズが主力。セブン&アイ向け大。
2936,JP3835230008,ベースフード株式会社,食料品,完全栄養の主食「パン・パスタ」などBASE FOODシリーズの開発・販売を手掛ける。
2937,JP3328700004,株式会社サンクゼール,食料品,久世福商店などの自社ブランドを中心とした加工食品の製造販売を展開。
2961,JP3729300008,日本調理機株式会社,金属製品,学校給食や病院向け業務用厨房機器の開発・製造・販売。食洗機、炊飯器等。
2970,JP3273780001,株式会社グッドライフカンパニー,不動産業,福岡・熊本を拠点に投資用マンションの企画・運営や賃貸仲介。沖縄も展開。
2974,JP3440300006,大英産業株式会社,不動産業,北九州地盤で新築マンションや新築一戸建て住宅の販売。中古住宅再生も。
2975,JP3399340003,スター・マイカ・ホールディングス株式会社,不動産業,区分所有の中古マンション売買に特化。リノベマンション事業を中心に賃貸も。
2976,JP3699550004,日本グランデ株式会社,不動産業,北海道地盤でマンションや戸建て住宅の分譲、不動産賃貸。高齢者向け物件も。
2977,JP3100290000,株式会社Ｌｉｖ－ｕｐ,ページが見つからないか、エラーが発生しました。,ページが見つからないか、エラーが発生しました。
2978,JP3532950007,株式会社ツクルバ,不動産業,IT活用のリノベーション・中古住宅仲介サイト「カウカモ」企画・開発・運営。シェアオフィスも。
2980,JP3161320001,ＳＲＥホールディングス株式会社,不動産業,ITテクノロジーとAI技術を基盤とした不動産事業。金融機関向けソリューション事業。
2981,JP3968750004,株式会社ランディックス,不動産業,東京・城南エリア中心に富裕層向け不動産売買マッチングサービス。チャームケアと提携。
2982,JP3160560003,株式会社ＡＤワークスグループ,不動産業,不動産流動化事業。中古マンション・ビルを1棟仕入れ販売。鑑定評価に強み。
2983,JP3100570005,株式会社アールプランナー,不動産業,愛知県中心に注文住宅の請負や分譲住宅販売。リフォームや不動産仲介も。
2984,JP3933900007,ヤマイチ・ユニハイムエステート株式会社,不動産業,関西地盤に分譲・商業施設開発や賃貸管理の仲介事業。温泉施設も。
2985,JP3802240006,株式会社ファーストステージ,ページが見つからないか、エラーが発生しました。,ページが見つからないか、エラーが発生しました。
2986,JP3968300008,株式会社ＬＡホールディングス,不動産業,新築・中古マンション再生販売。不動産管理も。ラ・アトレが株式移転で設立。
2987,JP3464300007,株式会社タスキ,不動産業,都内で新築投資用IoTマンションの企画、開発、販売やコンサルティング。不動産テックも。
2990,JP3102600008,株式会社アイダ設計,ページが見つからないか、エラーが発生しました。,ページが見つからないか、エラーが発生しました。
2991,JP3968860001,株式会社ランドネット,不動産業,中古不動産の買取販売やリフォーム・リノベーションが主軸。不動産の仲介・管理も。
2992,JP3100320005,株式会社アーバンライク,ページが見つからないか、エラーが発生しました。,ページが見つからないか、エラーが発生しました。
2993,JP3527450005,株式会社長栄,不動産業,京都・滋賀を中心に不動産管理、不動産賃貸。入居サポートも。大都市に進出。
2994,JP3127630006,株式会社アンサーホールディングス,ページが見つからないか、エラーが発生しました。,ページが見つからないか、エラーが発生しました。
2995,JP3386820009,ジェイレックス・コーポレーション株式会社,ページが見つからないか、エラーが発生しました。,ページが見つからないか、エラーが発生しました。
2997,JP3399790009,株式会社ストレージ王,不動産業,トランクルームの運営、管理。開発・分譲を展開。土地有効活用・トランクルーム投資も。
2998,JP3269780007,クリアル株式会社,不動産業,プロ向け不動産ファンド事業や少額投資での不動産クラウドファンディングを展開。
2999,JP3837680002,ホームポジション株式会社,不動産業,静岡・浜松・愛知を中心に戸建て分譲住宅販売。空間・デザインに特長。
3001,JP3211400001,片倉工業株式会社,繊維製品,蚕糸から撤退、繊維縮小。医薬・機械など多角化。商業施設開発・運営も。
3002,JP3275200008,グンゼ株式会社,繊維製品,肌着メーカー。紳士肌着でトップ。電子機能材料など非繊維も。再生医療も注力。
3003,JP3360800001,ヒューリック株式会社,不動産業,不動産投資会社。都区内に好物件所有、物件多角化へ。私募ファンドも運用。
3004,JP3370400008,神栄株式会社,卸売業,繊維老舗。衣料、食品輸入が柱。湿度センサーで世界トップ。PPフィルムコンデンサも。
3010,JP3393800002,ポラリス・ホールディングス株式会社,サービス業,シティホテル、滞在型ホテルを全国展開。不動産は縮小。スターアジア傘下で再建。
